year,team,player_name,birth_date,player_id,match_status,value_date,value
2022,Poland,Wojciech Szczęsny,1990-04-18,44058,matched,2022-11-10,13000000.0
2022,Poland,Matty Cash,1997-08-07,425334,matched,2022-11-02,22000000.0
2022,Poland,Artur Jędrzejczyk,1987-11-04,42401,matched,2022-11-13,300000.0
2022,Poland,Mateusz Wieteska,1997-02-11,208172,matched,2022-11-01,3000000.0
2022,Poland,Jan Bednarek,1996-04-12,243028,matched,2022-11-02,18000000.0
2022,Poland,Krystian Bielik,1998-01-04,287247,matched,2022-10-26,3000000.0
2022,Poland,Arkadiusz Milik,1994-02-28,191891,matched,2022-11-10,10000000.0
2022,Poland,Damian Szymański,1995-06-16,259881,matched,2022-11-06,2000000.0
2022,Poland,Robert Lewandowski,1988-08-21,38253,matched,2022-11-06,45000000.0
2022,Poland,Grzegorz Krychowiak,1990-01-29,45184,matched,2022-11-13,6000000.0
2022,Poland,Kamil Grosicki,1988-06-08,37920,matched,2022-11-13,700000.0
2022,Poland,Łukasz Skorupski,1991-05-05,80894,matched,2022-11-10,3000000.0
2022,Poland,Jakub Kamiński,2002-06-05,407098,matched,2022-11-08,10000000.0
2022,Poland,Jakub Kiwior,2000-02-15,425918,matched,2022-11-10,6000000.0
2022,Poland,Kamil Glik,1988-02-03,46552,matched,2022-11-10,800000.0
2022,Poland,Karol Świderski,1997-01-23,330126,matched,2022-11-07,5000000.0
2022,Poland,Szymon Żurkowski,1997-09-25,387234,matched,2022-11-10,5800000.0
2022,Poland,Bartosz Bereszyński,1992-07-12,144143,matched,2022-11-10,3000000.0
2022,Poland,Sebastian Szymański,1999-05-10,320748,matched,2022-11-10,14000000.0
2022,Poland,Piotr Zieliński,1994-05-20,181136,matched,2022-11-10,40000000.0
2022,Poland,Nicola Zalewski,2002-01-23,550108,matched,2022-11-10,15000000.0
2022,Poland,Kamil Grabara,1999-01-08,346551,matched,2022-11-13,5000000.0
2022,Poland,Krzysztof Piątek,1995-07-01,327757,matched,2022-11-10,11000000.0
2022,Poland,Przemysław Frankowski,1995-04-12,,no_birthdate_name_match,,
2022,Poland,Robert Gumny,1998-06-04,353826,matched,2022-11-08,3500000.0
2022,Poland,Michał Skóraś,2000-02-15,,no_birthdate_name_match,,
2022,Saudi Arabia,Mohammed Al-Rubaie,1997-08-14,,no_birthdate_name_match,,
2022,Saudi Arabia,Sultan Al-Ghannam,1994-05-06,,no_birthdate_name_match,,
2022,Saudi Arabia,Abdullah Madu,1993-07-15,,no_birthdate_name_match,,
2022,Saudi Arabia,Abdulelah Al-Amri,1997-01-15,,no_birthdate_name_match,,
2022,Saudi Arabia,Ali Al-Bulaihi,1989-11-21,,no_birthdate_name_match,,
2022,Saudi Arabia,Mohammed Al-Breik,1992-09-15,,no_birthdate_name_match,,
2022,Saudi Arabia,Salman Al-Faraj,1989-08-01,,no_birthdate_name_match,,
2022,Saudi Arabia,Abdulellah Al-Malki,1994-10-11,,no_birthdate_name_match,,
2022,Saudi Arabia,Firas Al-Buraikan,2000-05-14,,no_birthdate_name_match,,
2022,Saudi Arabia,Salem Al-Dawsari,1991-08-19,,no_birthdate_name_match,,
2022,Saudi Arabia,Saleh Al-Shehri,1993-11-01,,no_birthdate_name_match,,
2022,Saudi Arabia,Saud Abdulhamid,1999-07-18,631927,matched,2022-11-13,1700000.0
2022,Saudi Arabia,Yasser Al-Shahrani,1992-05-25,,no_birthdate_name_match,,
2022,Saudi Arabia,Abdullah Otayf,1992-08-03,,no_birthdate_name_match,,
2022,Saudi Arabia,Ali Al-Hassan,1997-03-04,,no_birthdate_name_match,,
2022,Saudi Arabia,Sami Al-Najei,1997-02-07,,no_birthdate_name_match,,
2022,Saudi Arabia,Hassan Al-Tambakti,1999-02-09,,no_birthdate_name_match,,
2022,Saudi Arabia,Nawaf Al-Abed,1990-01-26,,no_birthdate_name_match,,
2022,Saudi Arabia,Hattan Bahebri,1992-07-16,,no_birthdate_name_match,,
2022,Saudi Arabia,Abdulrahman Al-Aboud,1995-06-01,,no_birthdate_name_match,,
2022,Saudi Arabia,Mohammed Al-Owais,1991-10-10,,no_birthdate_name_match,,
2022,Saudi Arabia,Nawaf Al-Aqidi,2000-05-10,,no_birthdate_name_match,,
2022,Saudi Arabia,Mohamed Kanno,1994-09-22,,no_birthdate_name_match,,
2022,Saudi Arabia,Nasser Al-Dawsari,1998-12-19,,no_birthdate_name_match,,
2022,Saudi Arabia,Haitham Asiri,2001-03-25,,no_birthdate_name_match,,
2022,Saudi Arabia,Riyadh Sharahili,1993-04-28,,no_birthdate_name_match,,
2022,Australia,Mathew Ryan,1992-04-08,128969,matched,2022-11-13,5000000.0
2022,Australia,Miloš Degenek,1994-04-28,187353,matched,2022-11-07,2000000.0
2022,Australia,Nathaniel Atkinson,1999-06-13,556038,matched,2022-11-13,1000000.0
2022,Australia,Kye Rowles,1998-06-24,399990,matched,2022-11-13,600000.0
2022,Australia,Fran Karačić,1996-05-12,367795,matched,2022-11-10,1200000.0
2022,Australia,Marco Tilio,2001-08-23,565531,matched,2022-05-05,900000.0
2022,Australia,Mathew Leckie,1991-02-04,126214,matched,2022-11-13,800000.0
2022,Australia,Bailey Wright,1992-07-28,147419,matched,2022-10-26,700000.0
2022,Australia,Jamie Maclaren,1993-07-29,173591,matched,2022-11-13,1800000.0
2022,Australia,Ajdin Hrustic,1996-07-05,265625,matched,2022-11-10,1800000.0
2022,Australia,Awer Mabil,1995-09-15,255729,matched,2022-11-06,1500000.0
2022,Australia,Andrew Redmayne,1989-01-13,51975,matched,2022-11-13,500000.0
2022,Australia,Aaron Mooy,1990-09-15,123951,matched,2022-11-13,4000000.0
2022,Australia,Riley McGree,1998-11-02,428061,matched,2022-10-26,2000000.0
2022,Australia,Mitchell Duke,1991-01-18,,no_birthdate_name_match,,
2022,Australia,Aziz Behich,1990-12-16,136834,matched,2022-11-13,700000.0
2022,Australia,Cameron Devlin,1998-06-07,,no_birthdate_name_match,,
2022,Australia,Danny Vukovic,1985-03-27,43113,matched,2022-11-13,150000.0
2022,Australia,Harry Souttar,1998-10-22,298091,matched,2022-10-26,4500000.0
2022,Australia,Thomas Deng,1997-03-20,366543,matched,2022-11-13,600000.0
2022,Australia,Garang Kuol,2004-09-15,967948,matched,2022-11-13,800000.0
2022,Australia,Jackson Irvine,1993-03-07,192557,matched,2022-11-13,2000000.0
2022,Australia,Craig Goodwin,1991-12-16,214798,matched,2022-11-13,1200000.0
2022,Australia,Joel King,2000-10-30,616430,matched,2022-11-13,500000.0
2022,Australia,Jason Cummings,1995-08-01,209583,matched,2022-11-13,900000.0
2022,Australia,Keanu Baccus,1998-06-07,479037,matched,2022-11-13,650000.0
2022,Denmark,Kasper Schmeichel,1986-11-05,16911,matched,2022-11-01,2500000.0
2022,Denmark,Joachim Andersen,1996-05-31,260827,matched,2022-11-02,32000000.0
2022,Denmark,Victor Nelsson,1998-10-14,422951,matched,2022-10-26,14000000.0
2022,Denmark,Simon Kjær,1989-03-26,,no_birthdate_name_match,,
2022,Denmark,Joakim Mæhle,1997-05-20,369674,matched,2022-11-10,14000000.0
2022,Denmark,Andreas Christensen,1996-04-10,196948,matched,2022-11-06,30000000.0
2022,Denmark,Mathias Jensen,1996-01-01,319859,matched,2022-11-02,14000000.0
2022,Denmark,Thomas Delaney,1991-09-03,91849,matched,2022-11-06,3000000.0
2022,Denmark,Martin Braithwaite,1991-06-05,95732,matched,2022-11-06,5000000.0
2022,Denmark,Christian Eriksen,1992-02-14,69633,matched,2022-11-02,25000000.0
2022,Denmark,Andreas Skov Olsen,1999-12-29,432982,matched,2022-11-03,20000000.0
2022,Denmark,Kasper Dolberg,1997-10-06,283196,matched,2022-11-06,12000000.0
2022,Denmark,Rasmus Kristensen,1997-07-11,369684,matched,2022-11-02,15000000.0
2022,Denmark,Mikkel Damsgaard,2000-07-03,540941,matched,2022-11-02,15000000.0
2022,Denmark,Christian Nørgaard,1994-03-10,148367,matched,2022-11-02,14000000.0
2022,Denmark,Oliver Christensen,1999-03-22,471936,matched,2022-11-08,4500000.0
2022,Denmark,Jens Stryger Larsen,1991-02-21,69646,matched,2022-10-26,2000000.0
2022,Denmark,Daniel Wass,1989-05-31,63463,matched,2022-11-13,2500000.0
2022,Denmark,Jonas Wind,1999-02-07,391004,matched,2022-11-08,14000000.0
2022,Denmark,Yussuf Poulsen,1994-06-15,157635,matched,2022-11-08,10000000.0
2022,Denmark,Andreas Cornelius,1993-03-16,203412,matched,2022-11-13,6000000.0
2022,Denmark,Frederik Rønnow,1992-08-04,,no_birthdate_name_match,,
2022,Denmark,Pierre-Emile Højbjerg,1995-08-05,167799,matched,2022-11-02,45000000.0
2022,Denmark,Robert Skov,1996-05-20,270393,matched,2022-11-08,9000000.0
2022,Denmark,Jesper Lindstrøm,2000-02-29,513245,matched,2022-11-08,28000000.0
2022,Denmark,Alexander Bah,1997-12-09,452607,matched,2022-10-31,8000000.0
2022,France,Hugo Lloris,1986-12-26,17965,matched,2022-11-02,7000000.0
2022,France,Benjamin Pavard,1996-03-28,353366,matched,2022-11-08,35000000.0
2022,France,Axel Disasi,1998-03-11,386047,matched,2022-11-01,25000000.0
2022,France,Raphaël Varane,1993-04-25,164770,matched,2022-11-02,40000000.0
2022,France,Jules Koundé,1998-11-12,411975,matched,2022-11-06,60000000.0
2022,France,Mattéo Guendouzi,1999-04-14,465830,matched,2022-11-01,25000000.0
2022,France,Antoine Griezmann,1991-03-21,125781,matched,2022-11-06,25000000.0
2022,France,Aurélien Tchouaméni,2000-01-27,413112,matched,2022-11-06,80000000.0
2022,France,Olivier Giroud,1986-09-30,82442,matched,2022-11-10,4000000.0
2022,France,Kylian Mbappé,1998-12-20,342229,matched,2022-11-01,160000000.0
2022,France,Ousmane Dembélé,1997-05-15,288230,matched,2022-11-06,60000000.0
2022,France,Randal Kolo Muani,1998-12-05,487969,matched,2022-11-08,30000000.0
2022,France,Youssouf Fofana,1999-01-10,569598,matched,2022-11-01,25000000.0
2022,France,Adrien Rabiot,1995-04-03,182913,matched,2022-11-10,18000000.0
2022,France,Jordan Veretout,1993-03-01,164771,matched,2022-11-01,14000000.0
2022,France,Steve Mandanda,1985-03-28,23951,matched,2022-11-01,1500000.0
2022,France,William Saliba,2001-03-24,495666,matched,2022-11-02,50000000.0
2022,France,Dayot Upamecano,1998-10-27,344695,matched,2022-11-08,50000000.0
2022,France,Karim Benzema,1987-12-19,18922,matched,2022-11-06,35000000.0
2022,France,Kingsley Coman,1996-06-13,243714,matched,2022-11-08,60000000.0
2022,France,Lucas Hernandez,1996-02-14,281963,matched,2022-11-08,50000000.0
2022,France,Théo Hernandez,1997-10-06,,no_birthdate_name_match,,
2022,France,Alphonse Areola,1993-02-27,120629,matched,2022-11-02,8000000.0
2022,France,Ibrahima Konaté,1999-05-25,357119,matched,2022-11-02,35000000.0
2022,France,Eduardo Camavinga,2002-11-10,640428,matched,2022-11-06,50000000.0
2022,France,Marcus Thuram,1997-08-06,318528,matched,2022-11-08,30000000.0
2022,Tunisia,Aymen Mathlouthi,1984-09-14,,no_birthdate_name_match,,
2022,Tunisia,Bilel Ifa,1990-03-09,,no_birthdate_name_match,,
2022,Tunisia,Montassar Talbi,1998-05-26,496706,matched,2022-11-01,4000000.0
2022,Tunisia,Yassine Meriah,1993-07-02,,no_birthdate_name_match,,
2022,Tunisia,Nader Ghandri,1995-02-18,275956,matched,2022-11-13,650000.0
2022,Tunisia,Dylan Bronn,1995-06-19,450417,matched,2022-11-10,3000000.0
2022,Tunisia,Youssef Msakni,1990-10-28,69110,matched,2022-11-09,1200000.0
2022,Tunisia,Hannibal Mejbri,2003-01-21,607224,matched,2022-10-26,6000000.0
2022,Tunisia,Issam Jebali,1991-12-25,122635,matched,2022-11-13,500000.0
2022,Tunisia,Wahbi Khazri,1991-02-08,103565,matched,2022-11-01,3000000.0
2022,Tunisia,Taha Yassine Khenissi,1992-01-06,,no_birthdate_name_match,,
2022,Tunisia,Ali Maâloul,1990-01-01,,no_birthdate_name_match,,
2022,Tunisia,Ferjani Sassi,1992-03-18,,no_birthdate_name_match,,
2022,Tunisia,Aïssa Laïdouni,1996-12-13,233782,matched,2022-11-13,4000000.0
2022,Tunisia,Mohamed Ali Ben Romdhane,1999-09-06,,no_birthdate_name_match,,
2022,Tunisia,Aymen Dahmen,1997-01-28,,no_birthdate_name_match,,
2022,Tunisia,Ellyes Skhiri,1995-05-10,290587,matched,2022-11-08,13000000.0
2022,Tunisia,Ghailene Chaalali,1994-02-28,,no_birthdate_name_match,,
2022,Tunisia,Seifeddine Jaziri,1993-02-12,,no_birthdate_name_match,,
2022,Tunisia,Mohamed Dräger,1996-06-25,192167,matched,2022-11-09,1300000.0
2022,Tunisia,Wajdi Kechrida,1995-11-05,,no_birthdate_name_match,,
2022,Tunisia,Bechir Ben Saïd,1992-11-29,,no_birthdate_name_match,,
2022,Tunisia,Naïm Sliti,1992-07-27,,no_birthdate_name_match,,
2022,Tunisia,Ali Abdi,1993-12-20,211474,matched,2022-10-27,1500000.0
2022,Tunisia,Anis Ben Slimane,2001-03-16,546712,matched,2022-11-13,3500000.0
2022,Tunisia,Mouez Hassen,1995-03-05,215677,matched,2022-11-13,450000.0
2022,Costa Rica,Keylor Navas,1986-12-15,79422,matched,2022-11-01,5000000.0
2022,Costa Rica,Daniel Chacón,2001-04-11,524992,matched,2022-11-13,300000.0
2022,Costa Rica,Juan Pablo Vargas,1995-06-06,,no_birthdate_name_match,,
2022,Costa Rica,Keysher Fuller,1994-07-12,,no_birthdate_name_match,,
2022,Costa Rica,Celso Borges,1988-05-27,81532,matched,2022-11-13,200000.0
2022,Costa Rica,Óscar Duarte,1989-06-03,175323,matched,2022-11-13,600000.0
2022,Costa Rica,Anthony Contreras,2000-01-29,,no_birthdate_name_match,,
2022,Costa Rica,Bryan Oviedo,1990-02-18,124983,matched,2022-11-07,200000.0
2022,Costa Rica,Jewison Bennette,2004-06-15,743627,matched,2022-10-26,1000000.0
2022,Costa Rica,Bryan Ruiz,1985-08-18,39642,matched,2022-11-13,150000.0
2022,Costa Rica,Johan Venegas,1988-11-27,,no_birthdate_name_match,,
2022,Costa Rica,Joel Campbell,1992-06-26,131248,matched,2022-10-30,2500000.0
2022,Costa Rica,Gerson Torres,1997-08-28,,no_birthdate_name_match,,
2022,Costa Rica,Youstin Salas,1996-06-17,,no_birthdate_name_match,,
2022,Costa Rica,Francisco Calvo,1992-07-08,188470,matched,2022-10-26,1700000.0
2022,Costa Rica,Carlos Martínez,1999-03-30,,no_birthdate_name_match,,
2022,Costa Rica,Yeltsin Tejeda,1992-03-17,,no_birthdate_name_match,,
2022,Costa Rica,Esteban Alvarado,1989-04-28,,no_birthdate_name_match,,
2022,Costa Rica,Kendall Waston,1988-01-01,,no_birthdate_name_match,,
2022,Costa Rica,Brandon Aguilera,2003-06-28,631996,matched,2022-11-13,275000.0
2022,Costa Rica,Douglas López,1998-09-21,,no_birthdate_name_match,,
2022,Costa Rica,Rónald Matarrita,1994-07-09,268273,matched,2022-11-07,1500000.0
2022,Costa Rica,Patrick Sequeira,1999-03-01,378482,matched,2022-11-13,200000.0
2022,Costa Rica,Roan Wilson,2002-05-01,645191,matched,2022-11-13,250000.0
2022,Costa Rica,Anthony Hernández,2001-10-11,,no_birthdate_name_match,,
2022,Costa Rica,Álvaro Zamora,2002-03-09,,no_birthdate_name_match,,
2022,Germany,Manuel Neuer,1986-03-27,17259,matched,2022-11-08,12000000.0
2022,Germany,Antonio Rüdiger,1993-03-03,86202,matched,2022-11-06,40000000.0
2022,Germany,David Raum,1998-04-22,318204,matched,2022-11-08,26000000.0
2022,Germany,Matthias Ginter,1994-01-19,124502,matched,2022-11-08,20000000.0
2022,Germany,Thilo Kehrer,1996-09-21,228948,matched,2022-11-02,22000000.0
2022,Germany,Joshua Kimmich,1995-02-08,161056,matched,2022-11-08,80000000.0
2022,Germany,Kai Havertz,1999-06-11,309400,matched,2022-11-02,70000000.0
2022,Germany,Leon Goretzka,1995-02-06,153084,matched,2022-11-08,65000000.0
2022,Germany,Niclas Füllkrug,1993-02-09,75489,matched,2022-11-08,5000000.0
2022,Germany,Serge Gnabry,1995-07-14,159471,matched,2022-11-08,65000000.0
2022,Germany,Mario Götze,1992-06-03,74842,matched,2022-11-08,13000000.0
2022,Germany,Kevin Trapp,1990-07-08,45672,matched,2022-11-08,8500000.0
2022,Germany,Thomas Müller,1989-09-13,58358,matched,2022-11-08,18000000.0
2022,Germany,Jamal Musiala,2003-02-26,580195,matched,2022-11-08,100000000.0
2022,Germany,Niklas Süle,1995-09-03,166601,matched,2022-11-08,35000000.0
2022,Germany,Lukas Klostermann,1996-06-03,215599,matched,2022-11-08,14000000.0
2022,Germany,Julian Brandt,1996-05-02,187492,matched,2022-11-08,28000000.0
2022,Germany,Jonas Hofmann,1992-07-14,7161,matched,2022-11-08,13000000.0
2022,Germany,Leroy Sané,1996-01-11,192565,matched,2022-11-08,70000000.0
2022,Germany,Christian Günter,1993-02-28,93707,matched,2022-11-08,10000000.0
2022,Germany,İlkay Gündoğan,1990-10-24,53622,matched,2022-11-02,25000000.0
2022,Germany,Marc-André ter Stegen,1992-04-30,74857,matched,2022-11-06,30000000.0
2022,Germany,Nico Schlotterbeck,1999-12-01,388198,matched,2022-11-08,33000000.0
2022,Germany,Karim Adeyemi,2002-01-18,496094,matched,2022-11-08,35000000.0
2022,Germany,Armel Bella-Kotchap,2001-12-11,467563,matched,2022-11-02,18000000.0
2022,Germany,Youssoufa Moukoko,2004-11-20,467720,matched,2022-11-08,30000000.0
2022,Japan,Eiji Kawashima,1983-03-20,,no_birthdate_name_match,,
2022,Japan,Miki Yamane,1993-12-22,,no_birthdate_name_match,,
2022,Japan,Shōgo Taniguchi,1991-07-15,307870,matched,2022-11-13,1800000.0
2022,Japan,Kō Itakura,1997-01-27,355816,matched,2022-11-08,7500000.0
2022,Japan,Yūto Nagatomo,1986-09-12,79522,matched,2022-11-13,400000.0
2022,Japan,Wataru Endō,1993-02-09,146310,matched,2022-11-08,6500000.0
2022,Japan,Gaku Shibasaki,1992-05-28,129693,matched,2022-11-13,1000000.0
2022,Japan,Ritsu Dōan,1998-06-16,358504,matched,2022-11-08,12000000.0
2022,Japan,Kaoru Mitoma,1997-05-20,504849,matched,2022-11-02,6000000.0
2022,Japan,Takumi Minamino,1995-01-16,165793,matched,2022-11-01,10000000.0
2022,Japan,Takefusa Kubo,2001-06-04,405398,matched,2022-11-06,12000000.0
2022,Japan,Shūichi Gonda,1989-03-03,79517,matched,2022-11-13,500000.0
2022,Japan,Hidemasa Morita,1995-05-10,524315,matched,2022-10-31,7000000.0
2022,Japan,Junya Itō,1993-03-09,348791,matched,2022-11-01,9000000.0
2022,Japan,Daichi Kamada,1996-08-05,356141,matched,2022-11-08,30000000.0
2022,Japan,Takehiro Tomiyasu,1998-11-05,331560,matched,2022-11-02,25000000.0
2022,Japan,Ao Tanaka,1998-09-10,489359,matched,2022-11-13,1800000.0
2022,Japan,Takuma Asano,1994-11-10,245744,matched,2022-11-08,3000000.0
2022,Japan,Hiroki Sakai,1990-04-12,83002,matched,2022-11-13,1700000.0
2022,Japan,Shūto Machino,1999-09-30,,no_birthdate_name_match,,
2022,Japan,Ayase Ueda,1998-08-28,589128,matched,2022-11-03,2000000.0
2022,Japan,Maya Yoshida,1988-08-24,81789,matched,2022-11-08,1500000.0
2022,Japan,Daniel Schmidt,1992-02-03,158799,matched,2022-11-03,1500000.0
2022,Japan,Yūki Sōma,1997-02-25,,no_birthdate_name_match,,
2022,Japan,Daizen Maeda,1997-10-20,420931,matched,2022-11-13,4000000.0
2022,Japan,Hiroki Itō,1999-05-12,353892,matched,2022-11-08,5500000.0
2022,Spain,Robert Sánchez,1997-11-18,403151,matched,2022-11-02,32000000.0
2022,Spain,César Azpilicueta,1989-08-28,57500,matched,2022-11-02,8000000.0
2022,Spain,Eric García,2001-01-09,466794,matched,2022-11-06,18000000.0
2022,Spain,Pau Torres,1997-01-16,399776,matched,2022-11-06,50000000.0
2022,Spain,Sergio Busquets,1988-07-16,65230,matched,2022-11-06,5000000.0
2022,Spain,Marcos Llorente,1995-01-30,282411,matched,2022-11-06,35000000.0
2022,Spain,Álvaro Morata,1992-10-23,128223,matched,2022-11-06,25000000.0
2022,Spain,Koke,1992-01-08,74229,matched,2022-11-06,18000000.0
2022,Spain,Gavi,2004-08-05,646740,matched,2022-11-06,90000000.0
2022,Spain,Marco Asensio,1996-01-21,296622,matched,2022-11-06,25000000.0
2022,Spain,Ferran Torres,2000-02-29,398184,matched,2022-11-06,35000000.0
2022,Spain,Nico Williams,2002-07-12,709187,matched,2022-11-06,25000000.0
2022,Spain,David Raya,1995-09-15,262749,matched,2022-11-02,22000000.0
2022,Spain,Alejandro Balde,2003-10-18,636688,matched,2022-11-06,15000000.0
2022,Spain,Hugo Guillamón,2000-01-31,495629,matched,2022-11-06,25000000.0
2022,Spain,Rodri,1996-06-22,357565,matched,2022-11-02,80000000.0
2022,Spain,Yéremy Pino,2002-10-20,568157,matched,2022-11-06,38000000.0
2022,Spain,Jordi Alba,1989-03-21,69751,matched,2022-11-06,5000000.0
2022,Spain,Carlos Soler,1997-01-02,372246,matched,2022-11-01,35000000.0
2022,Spain,Dani Carvajal,1992-01-11,,no_birthdate_name_match,,
2022,Spain,Dani Olmo,1998-05-07,293385,matched,2022-11-08,40000000.0
2022,Spain,Pablo Sarabia,1992-05-11,74230,matched,2022-11-01,20000000.0
2022,Spain,Unai Simón,1997-06-11,262396,matched,2022-11-06,25000000.0
2022,Spain,Aymeric Laporte,1994-05-27,176553,matched,2022-11-02,38000000.0
2022,Spain,Ansu Fati,2002-10-31,466810,matched,2022-11-06,50000000.0
2022,Spain,Pedri,2002-11-25,683840,matched,2022-11-06,100000000.0
2022,Belgium,Thibaut Courtois,1992-05-11,108390,matched,2022-11-06,60000000.0
2022,Belgium,Toby Alderweireld,1989-03-02,42710,matched,2022-11-03,4000000.0
2022,Belgium,Arthur Theate,2000-05-25,368891,matched,2022-11-01,20000000.0
2022,Belgium,Wout Faes,1998-04-03,292808,matched,2022-11-02,20000000.0
2022,Belgium,Jan Vertonghen,1987-04-24,43250,matched,2022-11-03,1800000.0
2022,Belgium,Axel Witsel,1989-01-12,35047,matched,2022-11-06,5000000.0
2022,Belgium,Kevin De Bruyne,1991-06-28,88755,matched,2022-11-02,80000000.0
2022,Belgium,Youri Tielemans,1997-05-07,249565,matched,2022-11-02,40000000.0
2022,Belgium,Romelu Lukaku,1993-05-13,96341,matched,2022-11-10,55000000.0
2022,Belgium,Eden Hazard,1991-01-07,50202,matched,2022-11-06,7500000.0
2022,Belgium,Yannick Carrasco,1993-09-04,140776,matched,2022-11-06,30000000.0
2022,Belgium,Simon Mignolet,1988-03-06,50219,matched,2022-11-03,5000000.0
2022,Belgium,Koen Casteels,1992-06-25,108880,matched,2022-11-08,8000000.0
2022,Belgium,Dries Mertens,1987-05-06,56416,matched,2022-10-26,3400000.0
2022,Belgium,Thomas Meunier,1991-09-12,100986,matched,2022-11-08,6500000.0
2022,Belgium,Thorgan Hazard,1993-03-29,102226,matched,2022-11-08,9000000.0
2022,Belgium,Leandro Trossard,1994-12-04,144028,matched,2022-11-02,30000000.0
2022,Belgium,Amadou Onana,2001-08-16,485706,matched,2022-11-02,35000000.0
2022,Belgium,Leander Dendoncker,1995-04-15,168157,matched,2022-11-02,22000000.0
2022,Belgium,Hans Vanaken,1992-08-24,137576,matched,2022-11-03,15000000.0
2022,Belgium,Timothy Castagne,1995-12-05,262226,matched,2022-11-02,28000000.0
2022,Belgium,Charles De Ketelaere,2001-03-10,435772,matched,2022-11-10,30000000.0
2022,Belgium,Michy Batshuayi,1993-10-02,179184,matched,2022-10-26,10000000.0
2022,Belgium,Loïs Openda,2000-02-16,368887,matched,2022-11-01,12000000.0
2022,Belgium,Jérémy Doku,2002-05-27,486049,matched,2022-11-01,18000000.0
2022,Belgium,Zeno Debast,2003-10-24,,no_birthdate_name_match,,
2022,Canada,Dayne St. Clair,1997-05-09,439750,matched,2022-11-07,1500000.0
2022,Canada,Alistair Johnston,1998-10-08,637446,matched,2022-11-07,6000000.0
2022,Canada,Sam Adekugbe,1995-01-16,,no_birthdate_name_match,,
2022,Canada,Kamal Miller,1997-05-16,487504,matched,2022-11-07,4000000.0
2022,Canada,Steven Vitória,1987-01-11,54716,matched,2022-10-31,100000.0
2022,Canada,Samuel Piette,1994-11-12,189019,matched,2022-11-07,2500000.0
2022,Canada,Stephen Eustáquio,1996-12-21,512913,matched,2022-10-31,8000000.0
2022,Canada,Liam Fraser,1998-02-13,377109,matched,2022-10-04,900000.0
2022,Canada,Lucas Cavallini,1992-12-28,221038,matched,2022-11-07,2000000.0
2022,Canada,Junior Hoilett,1990-06-05,58993,matched,2022-10-26,800000.0
2022,Canada,Tajon Buchanan,1999-02-08,638793,matched,2022-11-03,12000000.0
2022,Canada,Iké Ugbo,1998-09-21,339943,matched,2022-11-01,4000000.0
2022,Canada,Atiba Hutchinson,1983-02-08,16101,matched,2022-10-26,200000.0
2022,Canada,Mark-Anthony Kaye,1994-12-02,343553,matched,2022-11-07,3000000.0
2022,Canada,Ismaël Koné,2002-06-16,921655,matched,2022-11-07,6000000.0
2022,Canada,James Pantemis,1997-02-21,429217,matched,2022-11-07,400000.0
2022,Canada,Cyle Larin,1995-04-17,343463,matched,2022-11-03,6000000.0
2022,Canada,Milan Borjan,1987-10-23,67797,matched,2022-11-13,1200000.0
2022,Canada,Alphonso Davies,2000-11-02,424204,matched,2022-11-08,70000000.0
2022,Canada,Jonathan David,2000-01-14,533738,matched,2022-11-01,45000000.0
2022,Canada,Jonathan Osorio,1992-06-12,260807,matched,2022-11-07,3500000.0
2022,Canada,Richie Laryea,1995-01-07,417348,matched,2022-11-07,2500000.0
2022,Canada,Liam Millar,1999-09-27,487417,matched,2022-11-09,2300000.0
2022,Canada,David Wotherspoon,1990-01-16,,no_birthdate_name_match,,
2022,Canada,Derek Cornelius,1997-11-25,328609,matched,2022-11-06,800000.0
2022,Canada,Joel Waterman,1996-01-24,441738,matched,2022-11-07,2000000.0
2022,Croatia,Dominik Livaković,1995-01-09,205927,matched,2022-11-07,8500000.0
2022,Croatia,Josip Stanišić,2000-04-02,483046,matched,2022-11-08,8000000.0
2022,Croatia,Borna Barišić,1992-11-10,39125,matched,2022-11-13,6500000.0
2022,Croatia,Ivan Perišić,1989-02-02,42460,matched,2022-11-02,10000000.0
2022,Croatia,Martin Erlić,1998-01-24,357003,matched,2022-11-10,5500000.0
2022,Croatia,Dejan Lovren,1989-07-05,37838,matched,2022-11-13,3500000.0
2022,Croatia,Lovro Majer,1998-01-17,387106,matched,2022-11-01,22000000.0
2022,Croatia,Mateo Kovačić,1994-05-06,51471,matched,2022-11-02,40000000.0
2022,Croatia,Andrej Kramarić,1991-06-19,46580,matched,2022-11-08,9000000.0
2022,Croatia,Luka Modrić,1985-09-09,27992,matched,2022-11-06,10000000.0
2022,Croatia,Marcelo Brozović,1992-11-16,156617,matched,2022-11-10,35000000.0
2022,Croatia,Ivo Grbić,1996-01-18,226073,matched,2022-11-06,3500000.0
2022,Croatia,Nikola Vlašić,1997-10-04,293200,matched,2022-11-10,20000000.0
2022,Croatia,Marko Livaja,1993-08-26,95438,matched,2022-11-07,8000000.0
2022,Croatia,Mario Pašalić,1995-02-09,205938,matched,2022-11-10,25000000.0
2022,Croatia,Bruno Petković,1994-09-16,256358,matched,2022-11-07,6000000.0
2022,Croatia,Ante Budimir,1991-07-22,46413,matched,2022-11-06,6000000.0
2022,Croatia,Mislav Oršić,1992-12-29,119150,matched,2022-11-07,10000000.0
2022,Croatia,Borna Sosa,1998-01-21,293194,matched,2022-11-08,20000000.0
